iid,gender,age,ageQuartile,race,white,field,discipline,income,incomeQuartiles,from,fromRegion,fromUSA,tot_rounds,round_num,pid,age_partner,race_partner,same_race,request,request_partner,match,like,prob_yes,like_partner,prob_yes_partner,attractive,sincere,intelligence,fun,ambitious,shared_interests,attractive_partner,sincere_partner,intelligence_partner,fun_partner,ambitious_partner,shared_interests_partner,attractive_self,sincere_self,intelligence_self,fun_self,ambitious_self,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,sports_num,tvsports_num,exercise_num,dining_num,museums_num,art_num,hiking_num,gaming_num,clubbing_num,reading_num,tv_num,theater_num,movies_num,concerts_num,music_num,shopping_num,yoga_num
493,m,20,youngest,AsianOrAsianAmericanOrPacificIslander,N,Public Administration,professional,,,Philippines,EastAsia,N,15,4,469,25,AsianOrAsianAmericanOrPacificIslander,y,y,y,y,9,7,8,8,9,10,9,9,8,10,9,9,7,8,5,8,7,7,8,8,8,high,high,moderate,moderate,low,low,low,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,high,moderate,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6
493,m,20,youngest,AsianOrAsianAmericanOrPacificIslander,N,Public Administration,professional,,,Philippines,EastAsia,N,15,5,470,29,AsianOrAsianAmericanOrPacificIslander,y,n,n,n,4,1,5,3,6,7,9,6,9,0,3,7,2,3,3,3,7,7,8,8,8,high,high,moderate,moderate,low,low,low,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,high,moderate,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6
493,m,20,youngest,AsianOrAsianAmericanOrPacificIslander,N,Public Administration,professional,,,Philippines,EastAsia,N,15,6,471,30,AsianOrAsianAmericanOrPacificIslander,y,n,n,n,4,1,5,5,7,10,10,7,9,,6,8,6,6,6,6,7,7,8,8,8,high,high,moderate,moderate,low,low,low,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,high,moderate,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6
493,m,20,youngest,AsianOrAsianAmericanOrPacificIslander,N,Public Administration,professional,,,Philippines,EastAsia,N,15,7,472,25,LatinoOrHispanicAmerican,n,n,y,n,4,3,7,7,7,10,10,8,10,8,6,8,8,8,10,5,7,7,8,8,8,high,high,moderate,moderate,low,low,low,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,high,moderate,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6
493,m,20,youngest,AsianOrAsianAmericanOrPacificIslander,N,Public Administration,professional,,,Philippines,EastAsia,N,15,8,473,34,AsianOrAsianAmericanOrPacificIslander,y,n,y,n,7,2,8,7,5,10,10,6,7,4,7,8,8,8,8,7,7,7,8,8,8,high,high,moderate,moderate,low,low,low,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,high,moderate,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6
493,m,20,youngest,AsianOrAsianAmericanOrPacificIslander,N,Public Administration,professional,,,Philippines,EastAsia,N,15,9,474,30,BlackOrAfricanAmerican,n,n,n,n,9,4,8,10,6,7,10,9,6,5,9,8,8,9,8,7,7,7,8,8,8,high,high,moderate,moderate,low,low,low,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,high,moderate,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6
493,m,20,youngest,AsianOrAsianAmericanOrPacificIslander,N,Public Administration,professional,,,Philippines,EastAsia,N,15,10,475,27,LatinoOrHispanicAmerican,n,n,y,n,9,6,7,5,7,9,10,10,10,9,8,5,7,7,7,7,7,7,8,8,8,high,high,moderate,moderate,low,low,low,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,high,moderate,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6
493,m,20,youngest,AsianOrAsianAmericanOrPacificIslander,N,Public Administration,professional,,,Philippines,EastAsia,N,15,11,476,25,WhiteOrCaucasianAmerican,n,n,n,n,8,6,,,7,10,10,9,10,8,,,,,,,7,7,8,8,8,high,high,moderate,moderate,low,low,low,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,high,moderate,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6
493,m,20,youngest,AsianOrAsianAmericanOrPacificIslander,N,Public Administration,professional,,,Philippines,EastAsia,N,15,12,477,27,LatinoOrHispanicAmerican,n,n,y,n,7,5,7,5,6,10,10,8,7,10,8,6,6,7,7,,7,7,8,8,8,high,high,moderate,moderate,low,low,low,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,high,moderate,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6
493,m,20,youngest,AsianOrAsianAmericanOrPacificIslander,N,Public Administration,professional,,,Philippines,EastAsia,N,15,14,478,26,WhiteOrCaucasianAmerican,n,y,n,n,9,6,9,,8,10,10,9,10,9,9,9,9,9,10,9,7,7,8,8,8,high,high,moderate,moderate,low,low,low,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,high,moderate,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6
493,m,20,youngest,AsianOrAsianAmericanOrPacificIslander,N,Public Administration,professional,,,Philippines,EastAsia,N,15,15,479,27,WhiteOrCaucasianAmerican,n,n,y,n,8,4,6,7,7,9,10,9,8,7,7,6,7,7,9,5,7,7,8,8,8,high,high,moderate,moderate,low,low,low,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,high,moderate,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6
493,m,20,youngest,AsianOrAsianAmericanOrPacificIslander,N,Public Administration,professional,,,Philippines,EastAsia,N,15,16,480,26,WhiteOrCaucasianAmerican,n,n,y,n,8,2,,,7,8,9,9,7,8,7,9,8,7,,,7,7,8,8,8,high,high,moderate,moderate,low,low,low,moderate,moderate,moderate,high,moderate,moderate,moderate,moderate,high,moderate,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,1,466,24,WhiteOrCaucasianAmerican,y,y,n,n,8,8,7,6,9,8,7,9,7,7,4,8,7,7,6,7,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,2,467,24,WhiteOrCaucasianAmerican,y,n,y,n,7,4,8,5,8,8,8,7,7,7,8,10,10,10,9,10,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,3,468,25,Other,n,y,y,y,8,8,7,6,9,8,9,8,8,7,5,7,7,6,6,4,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,4,469,25,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,6,6,7,6,8,8,8,8,7,8,4,8,8,7,,4,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,5,470,29,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,8,6,6,3,8,8,8,8,8,8,3,7,4,4,3,3,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,6,471,30,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,7,5,4,4,7,8,8,7,7,7,6,7,8,6,6,6,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,7,472,25,LatinoOrHispanicAmerican,n,n,y,n,6,4,7,6,9,7,7,7,7,6,7,6,8,6,8,7,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,8,473,34,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,6,6,10,8,8,8,9,6,9,5,10,9,10,10,10,9,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,9,474,30,BlackOrAfricanAmerican,n,y,y,y,8,5,9,9,7,7,7,9,8,6,9,9,9,9,6,5,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,10,475,27,LatinoOrHispanicAmerican,n,n,n,n,5,2,4,4,6,6,8,5,7,5,4,3,4,4,4,4,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,11,476,25,WhiteOrCaucasianAmerican,y,y,n,n,7,5,4,3,7,10,7,7,6,5,5,4,6,4,4,3,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,12,477,27,LatinoOrHispanicAmerican,n,n,y,n,5,5,6,5,6,8,8,7,7,5,7,6,7,7,7,,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,14,478,26,WhiteOrCaucasianAmerican,y,n,n,n,7,7,8,,7,6,8,6,8,7,5,8,9,8,8,8,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,15,479,27,WhiteOrCaucasianAmerican,y,n,n,n,6,5,5,4,7,7,7,7,7,7,3,8,7,5,7,2,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
494,m,30,oldest,WhiteOrCaucasianAmerican,Y,Journalism,socialscience,37994,low,Massachusetts,NorthAmerica,Y,15,16,480,26,WhiteOrCaucasianAmerican,y,n,y,n,6,6,,,7,7,9,8,8,8,6,7,9,8,6,9,9,10,10,10,7,moderate,high,low,high,high,high,low,low,moderate,moderate,moderate,high,high,moderate,moderate,high,high,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,1,466,24,WhiteOrCaucasianAmerican,n,y,n,n,7,7,5,7,7,7,6,7,5,7,5,2,3,6,2,5,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,2,467,24,WhiteOrCaucasianAmerican,n,y,y,y,7,7,7,5,8,7,6,7,6,5,7,8,9,9,8,9,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,3,468,25,Other,y,n,n,n,6,6,5,6,7,5,7,5,5,4,4,7,7,7,7,6,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,4,469,25,AsianOrAsianAmericanOrPacificIslander,n,y,n,n,7,6,6,2,7,7,6,5,5,5,4,4,8,6,7,3,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,5,470,29,AsianOrAsianAmericanOrPacificIslander,n,y,y,y,6,6,7,5,6,7,7,6,7,6,4,4,6,9,2,4,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,6,471,30,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,6,5,2,1,7,7,7,6,6,4,5,5,5,6,4,3,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,7,472,25,LatinoOrHispanicAmerican,n,y,n,n,6,6,8,9,7,6,6,7,5,5,3,4,6,,6,6,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,8,473,34,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,5,5,8,6,5,7,7,4,4,3,8,8,10,10,9,8,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,9,474,30,BlackOrAfricanAmerican,n,y,n,n,8,7,8,9,7,8,7,7,6,5,9,10,8,10,6,,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,10,475,27,LatinoOrHispanicAmerican,n,y,n,n,6,7,4,5,7,7,7,7,5,5,4,3,4,5,3,4,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,11,476,25,WhiteOrCaucasianAmerican,n,n,n,n,6,7,3,3,7,7,7,5,4,4,4,3,5,7,3,2,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,12,477,27,LatinoOrHispanicAmerican,n,n,n,n,6,6,6,5,7,7,6,6,6,4,6,7,8,8,7,,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,14,478,26,WhiteOrCaucasianAmerican,n,n,n,n,6,5,4,,6,6,6,5,5,4,5,5,5,4,4,3,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,15,479,27,WhiteOrCaucasianAmerican,n,y,n,n,6,6,2,8,7,6,7,5,7,5,2,6,5,6,4,1,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
495,m,32,oldest,Other,N,Theater,art,35409,low,Florida,NorthAmerica,Y,15,16,480,26,WhiteOrCaucasianAmerican,n,y,n,n,5,7,,,6,7,6,7,6,5,2,7,7,6,6,8,7,7,8,7,9,moderate,moderate,moderate,moderate,low,moderate,moderate,high,moderate,low,moderate,moderate,moderate,moderate,low,moderate,moderate,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6
496,f,23,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,23707,lowest,Indiana,NorthAmerica,Y,7,1,502,26,AsianOrAsianAmericanOrPacificIslander,y,n,y,n,5,5,7,7,4,7,7,5,7,2,8,8,8,7,,6,5,8,9,6,8,moderate,low,high,moderate,moderate,moderate,high,low,low,moderate,moderate,low,low,moderate,low,moderate,moderate,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
496,f,23,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,23707,lowest,Indiana,NorthAmerica,Y,7,2,503,25,WhiteOrCaucasianAmerican,n,n,y,n,5,6,9,6,2,4,8,5,8,5,8,8,10,6,5,7,5,8,9,6,8,moderate,low,high,moderate,moderate,moderate,high,low,low,moderate,moderate,low,low,moderate,low,moderate,moderate,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
496,f,23,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,23707,lowest,Indiana,NorthAmerica,Y,7,4,504,23,WhiteOrCaucasianAmerican,n,n,y,n,6,5,8,8,6,7,8,7,9,6,8,10,10,8,7,7,5,8,9,6,8,moderate,low,high,moderate,moderate,moderate,high,low,low,moderate,moderate,low,low,moderate,low,moderate,moderate,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
496,f,23,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,23707,lowest,Indiana,NorthAmerica,Y,7,5,505,27,AsianOrAsianAmericanOrPacificIslander,y,y,y,y,6,6,8,6,7,,8,8,,6,8,9,8,7,7,6,5,8,9,6,8,moderate,low,high,moderate,moderate,moderate,high,low,low,moderate,moderate,low,low,moderate,low,moderate,moderate,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
496,f,23,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,23707,lowest,Indiana,NorthAmerica,Y,7,6,506,24,AsianOrAsianAmericanOrPacificIslander,y,n,y,n,5,2,5,6,5,,8,6,8,4,6,7,7,5,,4,5,8,9,6,8,moderate,low,high,moderate,moderate,moderate,high,low,low,moderate,moderate,low,low,moderate,low,moderate,moderate,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
496,f,23,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,23707,lowest,Indiana,NorthAmerica,Y,7,7,507,24,AsianOrAsianAmericanOrPacificIslander,y,y,n,n,7,8,7,5,6,8,8,8,7,6,5,9,9,,8,6,5,8,9,6,8,moderate,low,high,moderate,moderate,moderate,high,low,low,moderate,moderate,low,low,moderate,low,moderate,moderate,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
496,f,23,youngest,AsianOrAsianAmericanOrPacificIslander,N,Engineering,science,23707,lowest,Indiana,NorthAmerica,Y,7,8,508,36,AsianOrAsianAmericanOrPacificIslander,y,n,y,n,3,2,7,6,5,5,7,6,7,4,6,7,6,6,6,8,5,8,9,6,8,moderate,low,high,moderate,moderate,moderate,high,low,low,moderate,moderate,low,low,moderate,low,moderate,moderate,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5
497,f,24,young,WhiteOrCaucasianAmerican,Y,Biology,science,,,Massachusetts,NorthAmerica,Y,7,1,502,26,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,8,9,9,10,6,9,8,8,10,6,9,8,8,8,8,8,8,10,9,10,8,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,low,moderate,high,moderate,high,high,moderate,high,high,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7
497,f,24,young,WhiteOrCaucasianAmerican,Y,Biology,science,,,Massachusetts,NorthAmerica,Y,7,2,503,25,WhiteOrCaucasianAmerican,y,n,n,n,4,4,5,4,3,6,4,4,4,4,5,6,6,7,6,4,8,10,9,10,8,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,low,moderate,high,moderate,high,high,moderate,high,high,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7
497,f,24,young,WhiteOrCaucasianAmerican,Y,Biology,science,,,Massachusetts,NorthAmerica,Y,7,4,504,23,WhiteOrCaucasianAmerican,y,n,y,n,7,7,6,5,8,7,7,7,6,3,7,7,7,7,7,7,8,10,9,10,8,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,low,moderate,high,moderate,high,high,moderate,high,high,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7
497,f,24,young,WhiteOrCaucasianAmerican,Y,Biology,science,,,Massachusetts,NorthAmerica,Y,7,5,505,27,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,5,6,7,4,6,8,7,6,6,2,7,9,8,7,8,7,8,10,9,10,8,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,low,moderate,high,moderate,high,high,moderate,high,high,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7
497,f,24,young,WhiteOrCaucasianAmerican,Y,Biology,science,,,Massachusetts,NorthAmerica,Y,7,6,506,24,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,6,7,5,3,4,6,6,2,5,4,6,5,5,6,4,4,8,10,9,10,8,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,low,moderate,high,moderate,high,high,moderate,high,high,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7
497,f,24,young,WhiteOrCaucasianAmerican,Y,Biology,science,,,Massachusetts,NorthAmerica,Y,7,7,507,24,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,7,7,6,5,6,7,7,5,6,6,4,7,9,5,8,5,8,10,9,10,8,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,low,moderate,high,moderate,high,high,moderate,high,high,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7
497,f,24,young,WhiteOrCaucasianAmerican,Y,Biology,science,,,Massachusetts,NorthAmerica,Y,7,8,508,36,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,6,6,7,6,7,6,5,5,6,5,7,8,8,8,8,6,8,10,9,10,8,moderate,moderate,low,moderate,moderate,moderate,moderate,moderate,low,moderate,high,moderate,high,high,moderate,high,high,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7
498,f,25,young,WhiteOrCaucasianAmerican,Y,Biochemistry,science,33772,low,Maryland,NorthAmerica,Y,7,1,502,26,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,6,2,9,10,2,9,3,10,8,4,8,7,8,8,,8,8,9,9,10,10,low,low,moderate,moderate,low,low,moderate,high,high,moderate,high,moderate,moderate,high,moderate,low,low,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1
498,f,25,young,WhiteOrCaucasianAmerican,Y,Biochemistry,science,33772,low,Maryland,NorthAmerica,Y,7,2,503,25,WhiteOrCaucasianAmerican,y,n,n,n,3,3,8,6,1,1,10,1,9,1,7,8,8,7,6,5,8,9,9,10,10,low,low,moderate,moderate,low,low,moderate,high,high,moderate,high,moderate,moderate,high,moderate,low,low,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1
498,f,25,young,WhiteOrCaucasianAmerican,Y,Biochemistry,science,33772,low,Maryland,NorthAmerica,Y,7,4,504,23,WhiteOrCaucasianAmerican,y,n,y,n,5,5,5,5,8,5,9,4,9,3,6,6,6,6,6,6,8,9,9,10,10,low,low,moderate,moderate,low,low,moderate,high,high,moderate,high,moderate,moderate,high,moderate,low,low,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1
498,f,25,young,WhiteOrCaucasianAmerican,Y,Biochemistry,science,33772,low,Maryland,NorthAmerica,Y,7,5,505,27,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,5,5,8,5,8,10,9,4,8,5,8,9,9,8,9,7,8,9,9,10,10,low,low,moderate,moderate,low,low,moderate,high,high,moderate,high,moderate,moderate,high,moderate,low,low,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1
498,f,25,young,WhiteOrCaucasianAmerican,Y,Biochemistry,science,33772,low,Maryland,NorthAmerica,Y,7,6,506,24,AsianOrAsianAmericanOrPacificIslander,n,n,n,n,3,3,2,5,5,8,10,3,8,3,6,6,7,4,4,6,8,9,9,10,10,low,low,moderate,moderate,low,low,moderate,high,high,moderate,high,moderate,moderate,high,moderate,low,low,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1
498,f,25,young,WhiteOrCaucasianAmerican,Y,Biochemistry,science,33772,low,Maryland,NorthAmerica,Y,7,7,507,24,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,7,5,7,5,3,10,9,7,8,5,7,8,9,6,8,5,8,9,9,10,10,low,low,moderate,moderate,low,low,moderate,high,high,moderate,high,moderate,moderate,high,moderate,low,low,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1
498,f,25,young,WhiteOrCaucasianAmerican,Y,Biochemistry,science,33772,low,Maryland,NorthAmerica,Y,7,8,508,36,AsianOrAsianAmericanOrPacificIslander,n,n,y,n,1,2,7,6,3,4,7,3,8,3,6,8,8,7,8,6,8,9,9,10,10,low,low,moderate,moderate,low,low,moderate,high,high,moderate,high,moderate,moderate,high,moderate,low,low,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1
